4	84.57051	-4.94954	-1.31277	0.29490	0.18307	0.25255	0.51420	0.28300	0.05421	0.16714	0.03117	0.32141	0.13294
5	84.23135	-5.16862	-1.12361	0.55277	0.42399	0.13525	0.03988	0.26242	0.24073	0.00502	0.11653	0.05363	0.11301
1	84.10163	-5.26114	-1.56739	0.69019	0.52145	0.23332	0.03572	0.02190	0.26786	0.00616	0.12142	0.25231	0.14037
2	85.07972	-5.22507	-1.11630	0.92442	0.60530	0.22824	0.40614	0.31230	0.01759	0.06953	0.08514	0.09318	0.23686
3	84.00302	-4.86806	-1.14582	0.73141	0.10477	0.00874	0.00066	0.33061	0.24341	0.07674	0.10055	0.03513	0.04411
4	83.96345	-5.27616	-1.32106	0.93613	0.31561	0.56942	0.24000	0.04485	0.14602	0.10365	0.39323	0.09992	0.31277
5	85.00859	-4.51804	-1.28444	0.60047	0.46649	0.22507	0.25029	0.02849	0.04274	0.33241	0.06113	0.07564	0.03436
1	84.19186	-5.03645	-1.05946	0.20959	0.13021	0.33384	0.15684	0.00821	0.08694	0.02082	0.46212	0.14267	0.23597
2	84.76430	-4.90959	-1.22455	0.58340	0.29664	0.51736	0.42419	0.24172	0.14332	0.23486	0.29306	0.45236	0.13137
3	84.39220	-4.93851	-1.26789	0.26087	0.02678	0.14132	0.57406	0.03158	0.04744	0.26120	0.11023	0.16253	0.06877
4	84.46635	-4.48427	-1.06881	0.65099	0.50405	0.40726	0.36031	0.17670	0.11054	0.16219	0.12185	0.00676	0.02418
5	84.10491	-4.68298	-1.20491	0.44386	0.33581	0.57823	0.66898	0.21384	0.12377	0.13229	0.14534	0.26637	0.32475
1	83.92582	-5.64045	-1.51943	0.51345	0.09711	0.52595	0.11243	0.18391	0.15598	0.22706	0.25540	0.04345	0.10445
2	84.30696	-4.88108	0.96007	0.27290	0.11654	0.08534	0.05277	0.33040	0.32290	0.32697	0.15414	0.11632	0.12780
3	84.60226	-4.74039	-1.41550	0.76863	0.17140	0.03880	0.09361	0.07092	0.02179	0.10521	0.00322	0.13728	0.22905
4	83.56575	-5.04493	-1.17809	-1.04778	0.58476	0.52588	0.37942	0.24516	0.02194	0.02104	0.23252	0.04153	0.25207
